Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Goobergunch,74.44,75.78,22,16.67,76.67,76.67,1.59,1.41,31.8,32.25,46.76,46.76,78.54,69.75,29.33,27.33,159.75,164.25,-9.27,-9.27,-8.48,-8.48,-5.1,-5.1,3204.3,2845.78,-8,-8,-1.55,-1.55,1193.76,1060.19,-2.12,-2.12,-7.48,-7.48,-6,-6,-8.12,-8.12,4429.48,3933.87,1068.1,948.59,-9.8,-9.8,571.75,507.78,1233.13,938.92,1193.76,1060.19,10.15,10.15,1806.35,1604.24,1178.05,1046.24,785.37,697.49,78.54,69.75,8.43,8.43,62.7,70.68,16.66,16.66,39.82,35.81,34.23,34.56,2.41,2.36,51,51,1,1,50.5,50.5,99,99,62.19,62.63,96.27,98.87,70.54,70.02,24.77,27.21,785.37,697.49,71.34,70.5,22,16.67,36.05,36.74,64,62.49,0.73,0.73,94.04,94.04,482.25,506.67,0,0,64,64,52.65,51.6,471.22,418.5,532.99,531.11,0.34,0.35,243.51,254.27,9.76,9.71,29.58,29.58,523.39,523.39,2.25,2.25,30.23,27.79,47.86,46.57,-86.02,-86.02,78.1,78.1,101.04,101.04,22428.64,19762.91,17518.89,16452.7,27942,23277,1256.59,1115.99,3.06,2.97,235.61,209.25,69600000000,102900000000,14354.33,12509.92,4.88,4.73,7.86,7.46
Kriaa2,49.67,51.67,60,51.11,20,20,3.88,3.1,32.18,31.93,37.37,37.37,596.12,556.82,55.75,54.25,101.25,103.5,2725.1,2545.47,1715.11,1602.06,2043.83,1909.11,5450.2,5090.95,2725.1,2545.47,-5.38,-5.38,3542.63,3309.12,-6.27,-6.27,-7.07,-7.07,4428.29,4136.39,4428.29,4136.39,3747.01,3500.03,3065.74,2863.66,4428.29,4136.39,-7.07,-7.07,4275.02,3760.96,8311.56,7763.69,11.14,11.14,255.48,238.64,1107.07,1034.1,1958.67,1829.56,596.12,556.82,8.01,8.01,25.75,32.21,6.84,6.84,35.1,32.88,16.21,16.6,26.81,26.5,46.97,46.97,1,1,50,50,100,100,56.6,57.35,53.67,59.22,70.09,70.38,13.17,13.56,1703.19,1590.92,56.73,57.38,52,45.33,18.59,19.27,82.26,80.41,16.31,16.31,91.97,91.97,915.91,968.14,0,0,64,64,68.68,67.44,1021.91,954.55,370.93,387.87,0.32,0.31,53.34,54.05,12.19,11.6,32.07,32.07,502.9,502.9,3.19,3.02,41.83,41.44,53.75,52.51,-74.83,-74.83,92.74,92.74,99.76,99.76,55518.85,51627,26792.68,28167.97,104040,87439,1021.91,954.55,10.69,9.64,0,0,7300000000,11000000000,45192.34,41662.99,10.27,10.24,11.72,10.52
Reprisal,56.89,59.56,57.33,52,57.33,57.33,1.92,1.83,31.37,31.27,42,42,710.07,678.91,50.33,48.33,112.5,117,4449.76,4254.52,1931.38,1846.64,1609.49,1538.87,3029.62,2896.69,4544.43,4345.04,-5.87,-5.87,3029.62,2896.69,-8.03,-8.03,2556.24,2444.08,-2.45,-2.45,-8.12,-8.12,189.35,181.04,-9.27,-9.27,-9.27,-9.27,4923.14,4707.12,-7.31,-7.43,9088.87,8690.07,9.64,9.64,1065.1,1018.37,1065.1,1018.37,1538.48,1470.98,473.38,452.61,119.98,119.98,51.96,54.72,12,12,48.38,46.39,25.05,25.44,17.16,16.55,50,50,1,1,50,50,108,108,59.55,59.71,75.57,78.07,71.05,71.18,0.63,2.41,1538.48,1470.98,73.6,72.49,50,46,28.36,28.58,72.94,72.28,3,3,93.23,93.23,613.07,629.49,0,0,64,64,67,66.02,946.76,905.22,653.64,646.79,0.29,0.3,128.32,135.03,13.06,12.71,17.16,17.16,599.96,599.96,1.95,1.97,54.37,52.59,53.23,52.38,-43.59,-43.59,60,60,100.2,100.2,37931.81,36267.48,26797.6,26343.55,51578,48141,946.76,905.22,4.94,4.63,118.34,113.15,419700000000,587400000000,27159.18,25894.98,7.23,7.14,11.49,10.68
Incandescent Thomas,51.33,53.33,73,70.78,12,12,2.73,2.6,33.71,33.19,38.06,38.06,348.31,343.81,54.5,53,103.5,105.75,1671.9,1650.3,1448.98,1430.26,-6.48,-6.48,-10.1,-10.1,5108.59,5042.58,445.84,440.08,5944.54,5867.73,-5.74,-5.74,-9,-9,278.65,275.05,4922.82,4859.21,-9.8,-9.8,2136.32,2108.71,-8,-8,-3.9,-3.9,4113.17,3982.09,7616.44,7518.02,9.59,9.59,-10.95,-10.95,232.21,229.21,1741.56,1719.06,580.52,573.02,919.19,919.19,36.57,38.5,10.55,10.55,32.54,31.75,4.5,5.47,32.67,32.4,50,50,1,1,51.96,51.96,113,113,59.38,59.53,59.82,62.02,68.54,69.03,20.9,19.29,2902.61,2865.1,28.9,28.47,68.5,65.17,20.36,20.58,82.23,81.64,20.96,20.96,91.66,91.66,821.29,838.69,-8,-8,65,65,71.84,71.43,580.52,573.02,629.03,648.41,0.38,0.39,67.41,68.21,11.87,11.57,13.87,13.87,576.2,576.2,2,1.96,34.1,35.71,54.22,53.72,55.23,55.23,-71.76,-71.76,103.37,103.37,49328.79,48613.47,28836.48,29224.52,78855,75898,348.31,343.81,5.61,4.98,-13.78,-13.78,25600000000,31400000000,39265.72,38599.1,14.75,14.72,20.75,19.67
Allangoria of MT,72.83,73.17,23,21.5,65.33,65.33,1.26,1.24,29.52,29.51,45.83,45.83,460.73,450.63,31.75,31.25,155.25,155.25,-6.32,-6.32,2457.21,2403.36,1474.33,1442.02,1474.33,1442.02,1801.95,1762.47,-4.9,-4.9,4668.7,4566.39,1279.8,1251.75,102.38,100.14,-4.47,-4.47,1638.14,1602.24,-8.83,-8.83,-3.16,-3.16,1638.14,1602.24,757.64,741.04,-7.43,-7.43,6143.02,6008.41,15.2,15.2,1535.76,1502.1,1228.6,1201.68,921.45,901.26,563.11,550.77,1207.99,1207.99,79.42,80.69,18.02,18.02,33.73,32.85,29.35,29.44,6.23,5.96,51.62,51.62,2.52,2.52,53.38,53.38,116,116,69.21,69.27,102.36,102.79,73.67,73.69,18,18.66,1945.29,1902.66,35.84,35.65,-77,-78.5,44.67,44.76,33.06,32.81,1.51,1.51,93.52,93.52,624.68,632.94,-8,-8,65,65,77.68,77.59,563.11,550.77,1057.15,1056.8,0.39,0.39,223.97,223.97,9.69,9.68,12.56,12.56,591.49,591.49,1.35,1.35,37,36.34,48.75,48.53,-27.39,-27.39,65.95,65.95,109.7,109.7,35260.96,34488.26,31226.13,30799.22,39316,38168,972.65,951.33,2.34,2.34,-6.32,-6.32,228900000000,253600000000,19499.31,19037.52,14.55,14.55,10.95,10.75
Grand Beringia,72.27,72.53,96.09,96.04,70.86,70.86,1.61,1.58,21.15,21.12,29.05,29.05,13161.52,13185.07,32.6,32.2,1217,1217,-20.05,-20.05,-12.39,-12.39,-13.56,-13.56,-8.2,-8.2,-14.42,-14.42,-8.76,-8.76,-11.92,-11.92,-21.25,-21.25,-12.45,-12.45,-11.49,-11.49,-15.56,-15.56,-12.21,-12.21,-13.86,-13.86,-18.73,-18.73,-2.42,-2.42,-15.21,-15.23,0,0,19.87,19.87,1523.97,1526.69,15239.66,15266.92,2632.3,2637.01,4710.44,4718.87,74.94,74.94,62.27,63.23,1.06,1.06,49,48.29,56.25,56.3,1.24,1.23,53.9,53.9,6.47,6.47,44.79,44.79,357,357,64.91,64.97,107.12,107.4,90.98,90.99,13.42,13.98,3879.19,3886.13,45.25,45.33,44.57,43.29,57.55,57.62,-5.15,-5.35,0.78,0.78,93.87,93.87,408.69,414.61,1,1,83,83,54.6,54.31,692.71,693.95,1252.54,1252.41,0.35,0.35,341.5,341.5,9.22,9.21,17.42,17.42,2415.96,2415.96,0.82,0.82,41.58,41.02,79.27,79.05,-115.28,-115.28,63.95,63.95,88.83,88.83,54724.23,54822.13,42589.22,43016.08,68394,68027,9559.42,9576.52,2.66,2.65,1385.42,1387.9,9954500000000,14877700000000,23203.07,23244.58,0.55,0.55,109.78,109.52
WA Guinea Pig,75.33,76.33,33.33,31.11,56.44,56.44,1.39,1.36,28.92,28.87,42,42,784.62,774.84,28,26.5,162,166.5,2071.4,2045.57,3238.91,3198.53,-5.29,-5.29,2259.71,2231.53,-10.68,-10.68,803.45,793.43,2071.4,2045.57,1804.63,1782.13,-8.12,-8.12,-8,-8,-7.35,-7.35,-6.63,-6.63,3012.94,2975.38,2071.4,2045.57,4299.72,4246.11,1530.76,1499.28,4142.8,4091.14,11.4,11.4,941.54,929.8,1883.09,1859.61,1412.32,1394.71,313.85,309.93,119.98,119.98,72.01,73.36,12,12,36.38,35.54,28.65,28.93,8.56,7.59,50,50,3.3,3.3,50,50,125,125,62.06,62.1,95.49,96.46,74.66,74.75,14.05,15.1,1412.32,1394.71,56.19,55.21,32,30.33,33.68,33.79,60.09,59.81,2.7,2.7,93.28,93.28,583.53,584.85,0,0,62,62,57.79,57.14,627.7,619.87,731.04,724.29,0.36,0.37,213.23,221.86,9.61,9.6,17.16,17.16,690.2,690.2,1.82,1.83,40.95,39.9,49.55,49.35,-71.41,-71.41,60.83,60.83,101.45,101.45,33364.39,32935.98,28052.65,27965.54,38954,38121,313.85,309.93,3.09,3.08,313.85,309.93,1006400000000,1448600000000,22120.59,21803.62,7,6.91,12.83,12.59
Camper Chanku,54.22,56.89,43.11,40,57.33,57.33,1.56,1.52,30.39,30.45,42,42,691.41,660.81,52.33,50.33,108,112.5,-7.48,-7.48,221.25,211.46,-2.79,-2.79,-6,-6,1198.45,1145.4,-1.55,-1.55,645.32,616.75,230.47,220.27,5254.72,5022.12,-6,-6,4793.78,4581.58,-6,-6,-8.72,-8.72,3410.96,3259.97,829.69,792.97,-9.42,-9.46,645.32,616.75,10.58,10.58,1382.82,1321.61,1382.82,1321.61,1843.76,1762.15,460.94,440.54,119.98,119.98,63.95,65.73,12,12,41.61,40.44,21.39,21.82,21.89,21.4,50,50,1,1,50,50,110,110,61.53,61.6,90.77,92.25,72.35,72.27,4.85,4.96,1843.76,1762.15,82.45,80.89,39.33,37,41.77,41.9,60.33,59.94,2.77,2.77,93.27,93.27,720.73,723.68,0,0,62,62,63.05,59.76,921.88,881.07,668.68,671.28,0.27,0.27,119.53,126,11.81,11.6,17.16,17.16,595.61,595.61,1.93,1.92,50.15,50.04,51.2,50.51,33.32,33.32,-38.73,-38.73,101.45,101.45,30136.3,28802.29,23789.19,23070.49,37198,35098,691.41,660.81,3.23,3.21,460.94,440.54,147900000000,244800000000,17539.33,16734.13,7.72,7.64,9.57,9.11
Berryvillie,52.33,54.33,32,24.33,76.67,76.67,2,1.7,30.94,31.2,42,42,550.74,487.46,53.75,52.25,105.75,108,1486.99,1316.15,3767.04,3334.26,-7.48,-7.48,154.21,136.49,-2.9,-2.9,176.24,155.99,3689.94,3266.01,1170.32,1035.86,2863.84,2534.81,2313.1,2047.35,1486.99,1316.15,-8.49,-8.49,1486.99,1316.15,-7.48,-7.48,1101.48,974.93,341.46,302.23,5176.93,4582.17,12.88,12.88,1376.84,1218.66,1032.63,914,1376.84,1218.66,413.05,365.6,490.88,490.88,49.93,58.76,13.62,13.62,47.09,42.31,29.61,29.88,5.48,4.8,50,50,1,1,50.99,50.99,114,114,63.81,64.35,104.83,105.63,71.6,71.26,16.17,17.89,1239.16,1096.79,71.41,71.18,31,24.33,35.99,36.56,54.52,52.81,0.73,0.73,94.07,94.07,600.22,642.64,0,0,64,64,54.57,52.99,757.26,670.26,864.75,873.31,0.26,0.26,80.26,81.13,9.95,9.88,15.85,15.85,635.7,635.7,1.66,1.65,38.83,37.11,50.21,48.76,-63.87,-63.87,35.78,35.78,101.85,101.85,36566.22,32365.2,25287.09,24421.5,50648,41559,1101.48,974.93,2.79,2.72,481.9,426.53,9400000000,16200000000,23402.38,20519.54,8.02,7.98,11.49,10.32
The Brigantes,40.67,42.67,62.67,53.78,73.33,73.33,4.19,3.32,30.49,30.44,43.68,43.68,400.38,374.91,62.5,61,85.5,87.75,880.84,824.81,-3.79,-3.79,5685.39,5323.76,5605.32,5248.78,48.05,44.99,-3.9,-3.9,1121.06,1049.76,-3.67,-3.67,40.04,37.49,-4.24,-4.24,480.46,449.9,-7.35,-7.35,3283.11,3074.28,2081.97,1949.55,1521.44,1424.67,654.65,434.9,7687.29,7198.32,11.45,11.45,1601.52,1499.65,1101.04,1031.01,2302.18,2155.75,200.19,187.46,468.75,468.75,23.86,30.1,14.64,14.64,59.03,55.06,27.54,27.82,12.52,11.76,46.97,46.97,1,1,50.99,50.99,106,106,62.1,62.68,102.25,103.98,72.21,72.28,12.41,11.46,2402.28,2249.48,80.32,80.08,54,47.33,26.97,27.64,72.19,70.38,0.77,0.77,93.9,93.9,527.89,567.72,-4,-4,64,64,67.95,66.59,700.66,656.1,898.1,933.17,0.29,0.29,47.49,48.16,9.95,9.88,15.95,15.95,574.69,574.69,1.63,1.6,42.59,43.54,55.23,53.92,-26.46,-26.46,88.32,88.32,103.37,103.37,49392.87,46073.03,22853.42,24220.81,95779,80477,1201.14,1124.74,3.08,2.96,300.28,281.18,3500000000,5400000000,36056.79,33356.87,16.24,16.21,14.47,12.93
Inner Kalood Sule,63.33,64.67,65.33,57.78,76.67,76.67,4.73,3.7,32.87,32.42,43,43,399.53,381.1,45.5,44,123.75,126,2876.64,2743.96,-6.81,-6.81,4235.05,4039.71,-7.07,-7.07,6392.53,6097.68,-3.35,-3.35,-5.48,-5.48,4594.63,4382.71,-6.93,-6.93,-6.16,-6.16,3675.7,3506.17,335.61,320.13,3276.17,3125.06,5273.84,5030.59,5353.74,5106.81,380.36,362.81,7111.69,6783.67,10.05,10.05,699.18,666.93,799.07,762.21,1498.25,1429.14,199.77,190.55,624.65,624.65,21.16,27.05,14.64,14.64,63.67,59.52,31.39,31.65,3.11,3.02,48.6,48.6,1,1,51.48,51.48,105,105,58.02,58.71,76.7,82.71,69.35,69.83,12.41,10.68,1398.37,1333.87,87.45,88.25,57,50.33,18.02,18.59,85.41,83.7,0.73,0.73,94.07,94.07,355.64,388.46,0,0,66,66,69.56,68.47,699.18,666.93,582.78,619.73,0.32,0.32,190.16,191.51,13,12.42,15.24,15.24,568.29,568.29,2.11,2.02,42.59,44.32,54.52,53.35,85.15,85.15,-44.16,-44.16,105.84,105.84,51129.84,48771.53,22130.82,24183.56,104605,89392,699.18,666.93,8.55,7.27,898.95,857.49,8200000000,17900000000,41926.47,39700.02,8.27,8.24,17.69,15.83
La Z,54.33,56.33,64,55.11,44,44,4.36,3.44,30.66,30.53,42,42,493.92,463.87,52.25,50.75,108,112.5,3951.34,3710.95,1422.48,1335.94,-8.37,-8.37,395.13,371.09,0,0,-5.29,-5.29,2765.94,2597.66,2469.59,2319.34,3556.21,3339.85,3951.34,3710.95,-7.75,-7.75,1975.67,1855.47,-8.37,-8.37,-4.47,-4.47,3951.34,3710.95,3819.87,3327.71,6717.28,6308.61,11.05,11.05,1679.32,1577.15,1185.4,1113.28,2074.45,1948.25,296.35,278.32,7.95,7.95,22.94,29.06,12,12,45.46,42.6,23,23.31,19.98,19.58,46.97,46.97,1,1,50,50,106,106,59.19,59.81,75.08,80.19,71.98,72.16,6.31,4.7,1975.67,1855.47,60.97,61.57,55,48.33,23.45,24.16,77,75.15,5.98,5.98,92.85,92.85,670.78,715.58,0,0,64,64,68.25,66.94,790.27,742.19,732.53,771.25,0.29,0.29,80.86,82.62,11.07,10.48,32.47,32.47,569.54,569.54,1.82,1.77,48.69,50.3,55.13,53.86,-68.19,-68.19,33.91,33.91,100.62,100.62,50900.11,47543.67,23044.33,24520.87,100449,84368,1284.19,1206.06,6.16,4.43,197.57,185.55,7800000000,17200000000,38938.58,36038.1,10.17,10.11,15.17,13.56
Mva Quo Cric,47.33,49.33,42.67,33.78,70,70,2.37,1.99,31.88,31.83,40.78,40.78,590.85,536.83,57.5,56,96.75,99,4591.72,4171.91,-5.93,-5.93,-5.83,-5.83,-5.48,-5.48,2768.54,2515.42,-1.26,-1.26,4051.52,3681.1,-4.24,-4.24,540.2,490.81,202.58,184.06,540.2,490.81,-4.9,-4.9,3578.84,3251.64,-3.13,-3.13,641.49,582.84,3331.63,2803.09,8643.23,7853.01,10.82,10.82,506.44,460.14,928.47,843.59,1350.51,1227.03,928.47,843.59,13.18,13.18,42.22,50.37,10.55,10.55,47.98,43.73,24.73,25.02,17.64,17.2,51,51,1,1,50,50,105,105,60.25,60.87,87.42,92.27,70.44,70.49,12.09,13.81,1519.32,1380.41,65.52,66.14,37,30.33,24.98,25.7,74.17,72.31,0.98,0.98,93.7,93.7,664.39,708.99,0,0,64,64,64.6,61.15,844.07,766.9,738.12,748.83,0.27,0.27,51.91,52.61,9.95,9.88,18.61,18.61,579.35,579.35,1.81,1.8,42.91,41.19,50.97,49.66,-28.28,-28.28,-30,-30,101.04,101.04,40210.55,36310.31,25406.66,25230.55,60181,50086,844.07,766.9,3.83,3.47,168.81,153.38,20200000000,43500000000,30157.91,26978.56,7.63,7.59,9.17,8.38
WondedCattleville,76.89,78.22,79.33,74.89,72.67,72.67,17.35,11.04,37.21,35.93,43,43,109.59,106.91,25.67,23.67,168.75,173.25,964.37,940.83,2735.29,2668.53,3331.45,3250.13,7451.92,7270.03,7451.92,7270.03,841.63,821.09,7451.92,7270.03,-2.45,-2.45,-5.29,-5.29,87.67,85.53,526.02,513.18,1008.2,983.59,87.67,85.53,1841.06,1796.13,148.16,144.55,2998.3,2925.12,11747.74,11460.99,7.68,7.68,438.35,427.65,547.94,534.56,876.7,855.3,-3.16,-3.16,609.8,609.8,5.76,9.06,14.64,14.64,73.58,69.94,32.07,32.41,2.88,2.78,48.6,48.6,1,1,51.48,51.48,105,105,50.54,52.03,33.04,37.78,65.94,66.76,24.66,23.1,1205.46,1176.03,38.76,38.95,80,73.33,8.33,8.52,107.88,106.17,0.77,0.77,93.87,93.87,163.63,183.89,0,0,66,66,73.63,72.89,438.35,427.65,442.07,473.54,1.46,1.44,263.86,275.07,13.38,12.8,15.31,15.31,560.54,560.54,2.63,2.47,30.34,31.9,57.74,56.68,-71.41,-71.41,94.34,94.34,104.81,104.81,56611.83,55230,11547.69,14746.32,200388,162770,438.35,427.65,16.04,15.24,657.52,641.47,5900000000,15600000000,51913.04,50535.45,7.07,6.98,26.49,23.95
Yaire Cosmos,56.67,58.67,62.67,53.78,73.33,73.33,4.19,3.32,30.77,30.68,42,42,351.9,329.72,50.5,49,112.5,114.75,3237.44,3033.41,2195.83,2057.44,-2.83,-2.83,2815.16,2637.75,914.93,857.27,5742.93,5381,5348.81,5011.72,2287.32,2143.17,211.14,197.83,1126.07,1055.1,4996.91,4682,4328.31,4055.54,1126.07,1055.1,1829.86,1714.54,3800.47,3560.96,1775.33,1422.76,8586.25,8045.13,10.86,10.86,1407.58,1318.87,967.71,906.73,1407.58,1318.87,175.95,164.86,624.65,624.65,23.86,30.1,14.16,14.16,59.84,55.8,30.71,30.97,3.42,3.29,51,51,1,1,51.48,51.48,115,115,60.94,61.55,92.46,96.79,71.84,71.95,8.41,8.13,1583.53,1483.73,49.36,49.18,54,47.33,17.5,18.17,84.45,82.59,0.77,0.77,93.9,93.9,440.98,477.44,-4,-4,64,64,68.63,67.39,615.82,577.01,719.49,746.37,0.37,0.38,183.45,184.77,10.49,9.99,15.24,15.24,618.2,618.2,1.84,1.8,46.59,46.87,55.11,53.81,-72.11,-72.11,69.28,69.28,103.37,103.37,56210.73,52427.56,26007.95,27561.42,109000,91577,1055.69,989.16,3.44,3.23,263.92,247.29,4100000000,7900000000,46373.85,42885.74,13.68,13.65,19.92,17.86
Brodia Paus,69.83,70.83,66,59.11,71.33,71.33,4.93,3.84,32.3,31.89,43.68,43.68,164.68,157.36,36.25,34.75,144,148.5,4018.2,3839.53,474.28,453.19,4018.2,3839.53,1317.44,1258.86,2173.78,2077.12,5097.51,4870.85,4215.82,4028.36,-3.67,-3.67,5006.28,4783.67,4676.92,4468.96,2700.76,2580.67,625.79,597.96,5665,5413.1,5335.64,5098.39,2239.65,2140.06,4418.35,4001.59,12252.22,11707.41,9,9,1152.76,1101.5,741.06,708.11,988.08,944.15,164.68,157.36,23.5,23.5,20.29,26.07,14.16,14.16,61.9,57.95,31.14,31.4,3.21,3.11,47.8,47.8,1,1,50.5,50.5,105,105,56.11,56.85,59.07,64.56,69.96,70.43,13.14,11.42,1235.1,1180.18,53.29,53.85,58,51.33,8.34,8.55,106.08,104.23,0.86,0.86,93.77,93.77,341.8,373.99,0,0,64,64,70.2,69.18,411.7,393.39,435.36,466.73,0.47,0.46,217.88,220.77,12.39,11.81,17.93,17.93,539.65,539.65,2.67,2.5,41.86,43.58,55.21,54.03,58.31,58.31,51.96,51.96,99.3,99.3,63119.31,60092.37,26692.25,29199.11,131548,111983,823.4,786.79,11.33,10.36,-3.16,-3.16,8100000000,9800000000,57880.41,54924.42,8.58,8.51,15.97,14.28
Altezza IS Empire,72.44,73.78,53.33,44.44,75.33,75.33,4.03,3.21,32.04,31.92,45.34,45.34,-3.16,-3.16,32.33,30.33,153,157.5,5368.5,4958.54,2131.48,1968.71,2247.28,2075.67,4369.71,4036.02,374.55,345.94,5021.11,4637.67,-7.62,-7.62,-2.45,-2.45,967.58,893.69,-4.24,-4.24,5368.5,4958.54,4463.34,4122.51,998.79,922.52,3807.89,3517.1,-3.55,-3.55,4382.29,3845.84,7615.78,7034.21,8.43,8.43,1482.58,1369.36,702.27,648.65,234.09,216.22,-5.48,-5.48,599.84,599.84,24.8,31.15,16.29,16.29,60.67,56.5,33.31,33.65,2.58,2.51,52.64,52.64,1,1,51.48,51.48,107,107,58.48,59.12,68.76,74.06,70.26,70.39,14.75,15.64,702.27,648.65,62.77,63.02,53,46.33,8.47,8.68,104.52,102.67,0.75,0.75,93.97,93.97,312.51,340.28,-4,-4,64,64,69.19,68.04,156.06,144.14,613.2,629.52,0.75,0.73,228.44,238.87,9.9,9.84,15.36,15.36,533.8,533.8,2.04,2,40.25,39.36,53.32,52.03,-66.33,-66.33,89.44,89.44,102.62,102.62,53478.46,49192.83,25275.89,26350.39,101929,84602,1248.49,1153.15,7.72,6.33,78.03,72.07,2700000000,3400000000,48932.79,44913.05,11.15,11.09,17.48,15.64
Bayanihan,68.89,70.22,64.67,56.44,74,74,4.93,3.84,32.13,31.86,43.68,43.68,-3.16,-3.16,37.67,35.67,141.75,146.25,1994.69,1873.58,-4.2,-4.2,3989.39,3747.15,3370.34,3165.7,-1.67,-1.67,8645.27,8120.34,825.39,775.27,5396.68,5068.99,1685.17,1582.85,3026.43,2842.67,-3.46,-3.46,4092.56,3844.06,5433.82,5103.88,-4.69,-4.69,2751.3,2584.24,5046.14,4513.62,6809.47,6396,8.37,8.37,1117.72,1049.85,687.83,646.06,601.85,565.3,-3.16,-3.16,609.8,609.8,20.29,26.07,15.09,15.09,63.99,59.88,31.09,31.44,3.23,3.09,52.16,52.16,1,1,51.48,51.48,103,103,58.26,58.91,69.39,74.83,70.15,70.46,13.98,12.43,1031.74,969.09,57.27,57.51,58,51.33,8.19,8.41,106.52,104.67,0.77,0.77,93.9,93.9,326.25,354.6,-8,-8,68,68,70.51,69.52,343.91,323.03,632.69,668.78,0.62,0.61,202.62,212.45,9.92,9.85,15.31,15.31,525.23,525.23,1.99,1.92,41.02,42.57,54.36,53.14,21.21,21.21,73.14,73.14,98.83,98.83,59418.02,55584.08,25127.02,27008.52,123834,103581,773.8,726.82,8.13,6.83,0,0,1000000000,2000000000,54545.74,50915.02,12,11.94,26.52,23.98
Attack on Peace and Harmony,57.33,61.33,57.33,48.44,57.33,57.33,3.61,2.91,32.81,32.63,42,42,298.23,276.96,50,47,112.5,119.25,4771.64,4431.36,3159.23,2933.93,0,0,-3.16,-3.16,-7.75,-7.75,3910.76,3631.87,-7.07,-7.07,0,0,4771.64,4431.36,1192.91,1107.84,3181.1,2954.24,2783.46,2584.96,5169.28,4800.64,3181.1,2954.24,0,0,636.22,590.85,4771.64,4431.36,9.33,9.33,894.68,830.88,894.68,830.88,1192.91,1107.84,298.23,276.96,119.98,119.98,27.72,34.4,12,12,49.93,46.46,21.88,22.52,21.33,20.57,50,50,1,1,50,50,100,100,56.72,57.4,57.19,62.55,69.41,69.6,0.56,3.78,1192.91,1107.84,74.75,74.14,50,43.33,17.4,17.97,86.05,84.34,3.24,3.24,93.2,93.2,610.35,640.56,0,0,64,64,68.19,66.88,795.27,738.56,513.53,511.87,0.32,0.32,126.07,137.81,10.77,10.17,17.16,17.16,495.41,495.41,2.31,2.32,54.44,51.22,52.68,51.41,10,10,-10,-10,100.2,100.2,45207.36,41983.42,22716.13,23741.87,81961,69010,795.27,738.56,10.54,9.56,99.41,92.32,878800000000,1293100000000,37341.28,34426.41,7.09,6.95,15.4,13.77
Southern Low Countries,69.87,70.13,64.29,62.86,79.33,79.33,1.35,1.33,21.58,21.59,41.43,41.43,8686.34,8619.37,36.2,35.8,150,150.25,-14.97,-14.97,-12.13,-12.13,-15.03,-15.03,-9.92,-9.92,-14.8,-14.8,-9.47,-9.47,-16.19,-16.19,-18.85,-18.85,-16.7,-16.7,-14.28,-14.28,-15.62,-15.62,-15.07,-15.07,-12.81,-12.81,-20.69,-20.69,2873.52,2851.36,-22.84,-22.84,0,0,23.79,23.79,4065.95,4034.6,12382.66,12287.19,3788.72,3759.51,2032.97,2017.3,239.44,239.44,74.09,75.15,12,12,38.07,37.34,67.82,67.87,1.05,1.05,43.65,43.65,6.08,6.08,50.5,50.5,306,306,74.17,74.2,114.5,114.7,90.74,90.74,21.48,22.05,3788.72,3759.51,104.6,104.63,29.43,28.14,88.05,88.07,-106.87,-107.09,0.74,0.74,94.02,94.02,449.82,456.03,0,0,88,88,45.65,45.54,1108.89,1100.35,1273.85,1273.65,0.21,0.21,129.01,129.56,9.03,9.02,16.68,16.68,2223.98,2223.98,0.78,0.78,33.52,32.95,68.35,68.13,-129.54,-129.54,74.03,74.03,102.24,102.24,55176.39,54751,47097.97,47085.08,63565,62659,9240.79,9169.55,2.13,2.13,1663.34,1650.52,811400000000,843400000000,6565.99,6515.37,0.78,0.78,107.38,107.08
