Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Clair Force,57.33,57.33,57.33,49.67,57.33,57.33,3.61,3,32.63,32.56,42,42,668.14,644.54,50,50,112.5,112.5,1781.7,1718.77,1069.02,1031.26,-7.07,-7.07,1336.28,1289.08,5612.37,5414.13,-8.24,-8.24,2672.56,2578.16,3897.48,3759.81,445.43,429.69,-5.48,-5.48,-7.07,-7.07,-4.47,-4.47,5790.54,5586.01,1781.7,429.69,-5.48,-5.48,2850.73,2750.04,4454.26,4296.93,9.49,9.49,1002.21,966.81,1002.21,966.81,1336.28,1289.08,334.07,322.27,119.98,119.98,27.72,33.35,12,12,49.93,46.94,22.14,22.14,21.03,21.03,50,50,1,1,50,50,110,110,56.72,57.37,57.19,61.68,69.6,69.68,0.56,2.47,1336.28,1289.08,60.62,62.18,50,44.25,23.11,24.37,80.3,78.24,3.24,3.24,93.2,93.2,610.35,658.04,0,0,64,64,67.64,66.42,890.85,859.39,566.51,572.87,0.33,0.32,126.48,126.48,13.23,12.73,17.16,17.16,617.87,617.87,2.15,2.13,54.44,52.53,52.74,51.66,-66.33,-66.33,43.59,43.59,100.2,100.2,40377.88,37662.6,20289.38,20939.28,73205,62794,890.85,859.39,10.54,9.6,111.36,107.42,2200000000,4500000000,31050.59,28472.93,7.09,7.09,12.45,11.36
Ill-fated Shrimp Airmen,63,63,50.67,43,69.33,69.33,3.04,2.56,30.12,30.28,45.34,45.34,497.49,462.99,45.75,45.75,123.75,123.75,-7.35,-7.35,4107.26,3822.41,2228.75,2074.18,-1.55,-1.55,3343.12,3111.27,-1.26,-1.26,-9.17,-9.17,3780.91,3518.69,-7.35,-7.35,4218.7,3926.12,-7.35,-7.35,915.38,851.89,4218.7,3926.12,-6.93,-8.83,827.82,770.41,298.02,277.35,2228.75,2074.18,10.72,10.72,2387.94,2222.33,1392.97,1296.36,994.98,925.97,397.99,370.39,26.8,26.8,32.94,39.05,15.51,15.51,51.75,48.34,29.34,29.34,6.26,6.26,51,51,1,1,50.5,50.5,108,108,60.02,60.58,79.26,82.9,72.74,72.52,7.98,9.9,895.48,833.37,98.27,99.86,45,39.25,27.7,28.19,73.55,72.09,1.16,1.16,93.63,93.63,514.73,558.6,0,0,64,64,64.42,61.76,696.48,648.18,631.25,636.46,0.29,0.29,189.02,189.02,11.24,10.73,17.87,17.87,605.37,605.37,2,1.99,47.02,45.1,53.91,52.72,42.07,42.07,32.09,32.09,101.45,101.45,40395.53,37594.02,22307.98,22771.5,67731,58320,1691.46,1574.15,4.04,3.61,397.99,370.39,1900000000,3400000000,29205.97,26992.51,5.68,5.68,13.47,12.27
KZDAF31,72,72,1,0.5,74.67,74.67,1.02,1.01,41.63,41.19,45.83,45.83,273.87,277.2,33,33,150.75,150.75,-6.93,-6.93,-8.85,-8.85,547.75,554.41,69.71,70.56,-2.19,-2.19,15.93,16.13,-3.22,-3.22,323.67,327.6,258.94,262.08,-10.39,-10.39,-6.16,-6.16,-9.85,-9.85,-10.39,-10.39,159.35,10.08,-5.66,-5.66,-12.65,-12.65,547.75,554.41,18.44,18.44,585.1,592.21,385.91,390.6,373.47,378,236.53,239.4,246.94,246.94,98.12,98.59,16.66,16.66,20.95,19.99,32.87,32.87,2.67,2.67,51.62,51.62,1,1,51.48,51.48,115,115,70.35,70.37,108.62,108.65,65.01,65.06,29.64,29.81,348.57,352.8,103.58,103.6,-99,-99.5,72.39,72.82,-21.38,-22.06,0.76,0.76,93.94,93.94,703.15,707.53,0,0,68,68,74.55,74.55,298.77,302.4,1042.8,1042.72,0.26,0.26,267.38,267.38,9.61,9.61,16.66,16.66,709.95,709.95,1.41,1.41,25.36,25.19,41.97,41.99,57.45,57.45,46.9,46.9,101.85,101.85,6313.06,6238.58,6250.24,6192.02,6370,6281,423.26,428.4,2.29,2.29,261.43,264.6,100000000,200000000,1742.4,1696.89,7.44,7.44,7.39,7.39
HAWK AIR FORCE,70.17,70.17,1,0.5,68,68,1.02,1.01,41.52,41.2,45.83,45.83,253.92,253.95,35.75,35.75,146.25,146.25,101.57,101.58,-7.38,-7.38,-9.38,-9.38,240.07,240.1,369.33,369.38,1565.97,1566.18,-10.95,-10.95,-8.12,-8.12,-10.39,-10.39,-10.86,-10.86,-2.83,-2.83,-8.43,-8.43,55.4,55.41,-6.16,-8.25,-4.24,-4.24,-13.74,-13.74,101.57,101.58,18.25,18.25,542.46,542.53,357.79,357.84,369.33,369.38,219.29,219.32,8.79,8.79,98.12,98.59,15.9,15.9,19.03,18.5,32.1,32.1,2.87,2.87,51,51,1,1,50.5,50.5,111,111,70.48,70.49,107.77,107.8,65.02,65.06,25.39,25.56,323.17,323.21,101.4,101.43,-99,-99.5,69.27,69.28,-14.54,-14.63,1.26,1.26,93.59,93.59,818.93,823.65,0,0,64,64,74.51,74.51,277,277.04,1027.15,1027.05,0.25,0.25,223.59,223.59,9.23,9.22,27.65,27.65,679.61,679.61,1.47,1.47,29.61,29.44,42.2,42.21,-93.27,-93.27,65.57,65.57,107.5,107.5,6810.94,6811.85,6743.17,6761.02,6873,6858,392.42,392.47,2.28,2.28,242.37,242.41,200000000,200000000,2090.96,2091.24,8.07,8.07,7.37,7.37
NAC Flotilla,87,87,6,5,78.67,78.67,1.12,1.1,33.99,34.52,44.83,44.83,461.69,426.74,13,13,195.75,195.75,-5.29,-5.29,1274.27,1177.81,1408.16,1301.56,1038.8,960.17,1846.76,1706.97,-7.16,-7.16,16.16,14.94,1038.8,960.17,138.51,128.02,-6.16,-6.16,138.51,128.02,-6.4,-6.4,-2.83,-2.83,715.62,341.39,784.87,725.46,526.33,486.49,1424.32,1316.5,15.81,15.81,1183.08,1093.53,721.39,666.78,519.4,480.08,375.12,346.73,8.66,8.66,88.97,90.76,15.09,15.09,27.98,26.97,40.12,40.12,1.81,1.81,51,51,1,1,50.5,50.5,117,117,66.92,67,105.54,105.61,68.29,67.84,36.61,36.95,634.82,586.77,79.38,79.54,-94,-95,56.29,57.2,17.91,17.04,0.71,0.71,94.13,94.13,458.44,465.52,0,0,64,64,75.18,75.07,519.4,480.08,763.41,764.17,0.37,0.37,337.46,337.46,9.94,9.93,28.3,28.3,706.81,706.81,1.78,1.78,18.39,18.05,44.29,43.92,0,0,78.1,78.1,105.5,105.5,16625.48,15046.92,15632.91,14298.32,17571,15753,807.96,746.8,2.49,2.48,432.83,400.07,3000000000,3600000000,7265.33,6440.08,6.27,6.27,7.32,7.3
Air Force 2 The Second One,73.17,73.17,1,0.5,69.33,69.33,1.02,1.01,42.74,42.33,47.2,47.2,242.97,245.29,31.25,31.25,155.25,155.25,-10.86,-10.86,381.68,385.33,273.89,276.51,-8.25,-8.25,273.89,276.51,1498.46,1512.78,-11.66,-11.66,-9,-9,185.54,187.31,-8.25,-8.25,141.36,142.72,145.78,147.17,-7.62,-7.62,318.07,187.31,-8.83,-8.83,56.55,57.09,273.89,276.51,18.19,18.19,519.07,524.03,364.45,367.94,331.32,334.49,209.84,211.84,9.5,9.5,98.12,98.59,17.69,17.69,18.98,18.45,32.59,32.59,2.74,2.74,51.62,51.62,1,1,51.48,51.48,113,113,70.31,70.33,107.47,107.5,64.88,64.93,27.56,27.73,287.15,289.89,107.7,107.71,-99,-99.5,67.76,68.05,-11.07,-11.75,1.06,1.06,93.67,93.67,758.8,763.35,0,0,64,64,74.55,74.55,265.06,267.59,992.14,991.63,0.26,0.26,270.42,270.42,9.46,9.45,24.32,24.32,677.4,677.4,1.55,1.55,27.44,27.27,42.15,42.17,69.28,69.28,-41.23,-41.23,107.5,107.5,7116.36,7050.57,7045.55,6997.96,7181,7098,375.5,379.09,2.29,2.29,231.93,234.14,200000000,200000000,2291.47,2256.18,7.07,7.07,7.91,7.91
55th Squadron Remanent,66.83,66.83,3,2.5,60,60,1.06,1.05,36.5,36.44,46.76,46.76,268.86,269.13,40.75,40.75,135,135,-2,-2,-5.22,-5.22,1075.42,1076.51,-6,-6,-3.16,-3.16,2772.44,2775.24,-11.4,-11.4,-7.45,-7.45,-10.3,-10.3,501.86,502.37,-4.9,-4.9,-8.19,-8.19,-10.2,-10.2,-3.74,-6.63,-9.06,-9.06,-13.97,-13.97,1075.42,1076.51,14.93,14.93,784.16,784.95,470.5,470.97,515.31,515.83,201.64,201.85,42.28,42.28,94.4,94.86,16.66,16.66,19.15,18.7,28.29,28.29,9.85,9.85,48.6,48.6,1,1,50.5,50.5,107,107,68.18,68.2,102.92,102.96,66.38,66.42,20.01,20.18,492.9,493.4,104.55,104.56,-97,-97.5,57.29,57.32,22.32,22.24,2.77,2.77,93.27,93.27,935.96,941,-4,-4,66,66,75.02,75.01,313.67,313.98,1007.51,1007.35,0.31,0.31,215.3,215.3,9.2,9.2,17.69,17.69,631.55,631.55,1.53,1.53,34.99,34.82,42.76,42.77,80,80,-20,-20,111.79,111.79,10607.8,10618.49,10291.15,10327.94,10901,10887,537.71,538.25,2.4,2.4,425.69,426.12,1000000000,1300000000,4529.53,4534.1,14.85,14.85,10.13,10.13
Glor Movi,57.33,57.33,57.33,49.67,57.33,57.33,3.61,3,32.66,32.58,42,42,596.74,567.04,50,50,112.5,112.5,1989.15,1890.12,-6.93,-6.93,4773.95,4536.29,1989.15,1890.12,-3.74,-3.74,1909.58,1814.52,-7.07,-7.07,6464.73,6142.89,-8.37,-8.37,1193.49,1134.07,1989.15,1890.12,795.66,756.05,-6.32,-6.32,-8.37,-10,4376.12,4158.26,6539.38,5970.01,6763.1,6426.41,9.49,9.49,895.12,850.55,895.12,850.55,1193.49,1134.07,298.37,283.52,119.98,119.98,27.72,33.35,12,12,49.93,46.94,25.12,25.12,17.06,17.06,50,50,1,1,50,50,110,110,56.72,57.37,57.19,61.68,69.57,69.66,0.56,2.47,1193.49,1134.07,84.67,86.51,50,44.25,18.24,18.85,84.88,83.3,3.24,3.24,93.2,93.2,610.35,658.04,0,0,64,64,67.93,66.8,795.66,756.05,591.45,597.95,0.32,0.31,126.48,126.48,9.98,9.92,17.16,17.16,604.55,604.55,2.09,2.07,54.44,52.53,52.73,51.65,55.68,55.68,53.85,53.85,100.2,100.2,45188.5,42695.04,22706.66,23737.17,81927,71185,795.66,756.05,10.54,9.6,99.46,94.51,2100000000,3500000000,36964.2,34668.37,7.09,7.09,15.69,14.29
Local Area Network,73.17,73.17,1,0.5,38.67,38.67,1.02,1.01,41.44,41.13,45.83,45.83,296.37,296.4,31.25,31.25,155.25,155.25,-6.93,-6.93,271.58,271.61,-6.16,-6.16,-6.93,-6.93,226.32,226.34,-5.59,-5.59,-3.22,-3.22,-4.58,-4.58,-5.29,-5.29,-9.38,-9.38,118.55,118.56,45.26,45.27,-9.38,-9.38,-11.31,-12.57,172.43,172.45,4.31,4.31,0,0,18.81,18.81,633.15,633.21,417.61,417.65,404.14,404.18,255.95,255.98,1326.83,1326.83,98.12,98.59,16.66,16.66,15.05,14.74,28.67,28.67,8.51,8.51,51.62,51.62,1,1,51.48,51.48,113,113,70.41,70.43,102.74,102.78,65.03,65.06,27.89,28.06,350.25,350.29,93.3,93.35,-99,-99.5,76.66,76.67,-30.45,-30.53,7.94,7.94,92.65,92.65,1072.4,1089.07,0,0,64,64,74.55,74.55,323.31,323.34,985.12,984.6,0.27,0.27,270.42,270.42,9.72,9.71,12.05,12.05,677.4,677.4,1.55,1.56,27.11,26.94,42.2,42.21,-34.64,-34.64,-26.46,-26.46,107.5,107.5,5833.61,5834.18,5775.56,5790.64,5886,5874,458.02,458.07,2.28,2.28,282.9,282.92,100000000,100000000,1359.23,1359.36,7.07,7.07,7.16,7.16
Quizzy Fatioung,97,97,66.67,70.5,97,97,102.81,57.32,98.83,80.38,42,42,108.68,111.18,3,3,218.25,218.25,5216.62,5336.8,-5.66,-5.66,5216.62,5336.8,5216.62,5336.8,5042.73,5158.91,-10.99,-10.99,3912.46,4002.6,-6.71,-6.71,1304.15,1334.2,5216.62,5336.8,869.44,889.47,2173.59,2223.67,434.72,444.73,-3.16,-6.32,-4.47,-4.47,7651.04,7827.31,14345.7,14676.21,5.39,5.39,434.72,444.73,434.72,444.73,108.68,111.18,-4.47,-4.47,95.92,95.92,0.97,1.74,12,12,107.14,103.09,38.86,38.86,1.9,1.9,50,50,1,1,50,50,110,110,38.58,39.6,16.97,18.55,60.82,62,47.51,45.59,760.76,778.28,24.52,25.06,97,91.25,5.85,6.01,120.37,118.91,1.06,1.06,93.67,93.67,2.2,5.9,0,0,64,64,75.63,75.1,326.04,333.55,110.13,121.39,4.22,4.11,372.07,372.07,17.72,17.25,17.29,17.29,576.32,576.32,109.79,105.23,7.49,9.41,51.13,52.64,-12.25,-12.25,78.42,78.42,97.83,97.83,48449.35,49565.57,3037.12,4697.63,312260,269260,326.04,333.55,20.69,20.3,-6.32,-6.32,900000000,1900000000,45639.29,46591.63,3.19,3.19,23.02,21.1
The Groffstasheenanaland,57.33,57.33,57.33,49.67,57.33,57.33,3.61,3,32.65,32.57,42,42,641.56,619.11,50,50,112.5,112.5,5132.47,4952.85,0,0,2993.94,2889.16,-7.75,-7.75,5816.8,5613.23,-8.32,-8.32,5132.47,4952.85,-5.48,-5.48,-8.37,-8.37,-7.75,-7.75,-5.48,-5.48,427.71,412.74,855.41,825.48,2138.53,825.48,2138.53,2063.69,4790.31,4454.54,13258.88,12794.87,9.49,9.49,962.34,928.66,962.34,928.66,1283.12,1238.21,320.78,309.55,119.98,119.98,27.72,33.35,12,12,49.93,46.94,23.09,23.09,19.86,19.86,50,50,1,1,50,50,110,110,56.72,57.37,57.19,61.68,69.58,69.67,0.56,2.47,1283.12,1238.21,63.53,65.13,50,44.25,21.32,22.58,81.83,79.69,3.24,3.24,93.2,93.2,610.35,658.04,0,0,64,64,67.73,66.53,855.41,825.48,572.55,578.94,0.34,0.33,126.48,126.48,12.55,12.04,17.16,17.16,616.22,616.22,2.13,2.12,54.44,52.53,52.74,51.65,78.1,78.1,-50.99,-50.99,100.2,100.2,42043.48,39165.78,21126.33,21775,76225,65301,855.41,825.48,10.54,9.6,106.93,103.18,2000000000,3800000000,33088.22,30314.31,7.09,7.09,10.81,9.91
Saraijasicad,57.33,57.33,57.33,49.67,57.33,57.33,3.61,3,32.63,32.57,42,42,674.7,639.91,50,50,112.5,112.5,-8.37,-8.37,-4.9,-4.9,3598.4,3412.87,-8.37,-8.37,-4.9,-4.9,2159.04,2047.72,1799.2,1706.43,-4.74,-4.74,3148.6,2986.26,1799.2,1706.43,-5.48,-5.48,5397.6,5119.3,449.8,426.61,-6.32,-8.37,-7.07,-7.07,4318.08,4095.44,5397.6,5119.3,9.49,9.49,1012.05,959.87,1012.05,959.87,1349.4,1279.82,337.35,319.96,119.98,119.98,27.72,33.35,12,12,49.93,46.94,21.69,21.69,21.55,21.55,50,50,1,1,50,50,110,110,56.72,57.37,57.19,61.68,69.6,69.67,0.56,2.47,1349.4,1279.82,72.45,74.16,50,44.25,23.56,24.04,79.95,78.49,3.24,3.24,93.2,93.2,610.35,658.04,0,0,64,64,67.61,66.44,899.6,853.22,640.64,647.41,0.33,0.32,126.48,126.48,10.52,10,17.16,17.16,614.02,614.02,1.98,1.96,54.44,52.53,52.74,51.65,84.26,84.26,-55.68,-55.68,100.2,100.2,39987.23,37925.48,20093.09,21085.43,72497,63233,899.6,853.22,10.54,9.6,112.45,106.65,2000000000,4000000000,30550.25,28823.36,7.09,7.09,13.73,12.51
Galvantulla,71.17,71.17,45.33,37.67,76,76,2.67,2.28,31.01,31.14,42,42,607.2,566.3,34.25,34.25,148.5,148.5,902.12,841.37,3997.09,3727.9,-10.2,-10.2,-6.78,-6.78,-2.9,-2.9,12593.6,11745.46,-8.6,-8.6,-6.36,-6.36,1596.06,1488.57,2636.97,2459.38,-8.6,-8.6,798.03,744.28,2290,2135.77,-7.35,-9.17,1110.3,1035.53,-7.64,-8.05,902.12,841.37,11.05,11.05,1561.36,1456.21,1127.65,1051.71,1474.62,1375.31,520.45,485.4,30.6,30.6,37.43,43.93,13,13,55.23,51.25,32.26,32.26,2.83,2.83,51,51,1,1,50.5,50.5,117,117,60.51,61.05,93.21,96.67,71.52,71.35,16.51,18.43,954.17,889.91,69.33,70.63,41,35.25,26.9,27.39,71.06,69.6,0.74,0.74,94,94,392.25,430.66,0,0,64,64,63.47,57.9,780.68,728.1,638.32,643.28,0.33,0.32,224.9,224.9,9.75,9.69,17.82,17.82,670.83,670.83,1.98,1.97,38.49,36.57,52.26,51.09,-61.64,-61.64,-37.42,-37.42,101.04,101.04,40878.53,38125.5,24201.72,24610.87,64652,56026,1214.39,1132.61,3.65,3.39,260.23,242.7,1700000000,3000000000,29882.21,27679.12,5.43,5.43,18.05,16.46
1st Chanku Fleet,57.33,57.33,57.33,49.67,57.33,57.33,3.61,3,32.6,32.54,42,42,700.87,665.05,50,50,112.5,112.5,-8.37,-8.37,-4,-4,-4.47,-4.47,-8.37,-8.37,4485.56,4256.29,747.59,709.38,6074.2,5763.73,1168.11,1108.41,467.25,443.36,-7.07,-7.07,0,0,1868.98,1773.46,4205.21,3990.27,-6.32,-8.37,2336.23,2216.82,-4.9,-4.9,6074.2,5763.73,9.49,9.49,1051.3,997.57,1051.3,997.57,1401.74,1330.09,350.43,332.52,119.98,119.98,27.72,33.35,12,12,49.93,46.94,23.08,23.08,19.88,19.88,50,50,1,1,50,50,110,110,56.72,57.37,57.19,61.68,69.64,69.7,0.56,2.47,1401.74,1330.09,56.15,57.65,50,44.25,25.32,25.81,78.65,77.19,3.24,3.24,93.2,93.2,610.35,658.04,0,0,64,64,67.53,66.34,934.49,886.73,631.76,638.48,0.34,0.33,126.48,126.48,11.5,10.99,17.16,17.16,620.07,620.07,2,1.98,54.44,52.53,52.75,51.67,45.83,45.83,-55.68,-55.68,100.2,100.2,38501.06,36533.18,19346.3,20311.36,69803,60911,934.49,886.73,10.54,9.6,116.81,110.84,2000000000,4200000000,28760.29,27107.62,7.09,7.09,12.61,11.5
Cleicola,73.56,73.56,1,0.5,15,15,1.02,1.01,50.23,49.76,44.83,44.83,230.15,230.4,30.67,30.67,157.5,157.5,-4.24,-4.24,257.76,258.05,-4.9,-4.9,-7.62,-7.62,-2.19,-2.19,1687.07,1688.96,-9.8,-9.8,204.57,204.8,-9.9,-9.9,10.23,10.24,-7.62,-7.62,-7.55,-7.55,61.37,61.44,-8.25,-9.9,296.63,296.96,-10.43,-10.43,0,0,16.31,16.31,396.36,396.81,268.5,268.8,332.43,332.8,191.79,192,589.82,589.82,98.12,98.59,15.9,15.9,12.28,12.14,22.53,22.53,20.56,20.56,49.36,49.36,1,1,51.48,51.48,111,111,66.13,66.15,90.75,90.84,64.17,64.21,35.07,35.24,306.86,307.2,93.04,93.09,-99,-99.5,66.26,66.27,6.53,6.45,19.57,19.57,91.75,91.75,1953.35,1980.81,0,0,66,66,74.7,74.7,255.72,256,778.57,778.09,0.29,0.29,271.54,271.54,9.21,9.21,15.41,15.41,660.38,660.38,1.76,1.76,19.93,19.76,41.07,41.08,26.46,26.46,-43.59,-43.59,110,110,6366.7,6373.82,6303.35,6326.25,6424,6417,255.72,256,2.55,2.55,268.5,268.8,2000000000,2300000000,2145.58,2147.98,8.44,8.44,11.03,11.03
IWillNeverLookAtThisAgain,73.17,73.17,1,0.5,38.67,38.67,1.02,1.01,43.68,43.33,47.2,47.2,233.59,233.65,31.25,31.25,155.25,155.25,255.72,255.78,70.82,70.83,-4.24,-4.24,-8.25,-8.25,422.92,423.03,-5.22,-5.22,-12.49,-12.49,319.65,319.73,-11.31,-11.31,-7.62,-7.62,206.54,206.59,506.52,506.65,-2.83,-2.83,-8.83,-10.39,354.08,354.16,23.61,23.61,255.72,255.78,18.11,18.11,577.83,577.97,405.71,405.81,368.83,368.92,233.59,233.65,9.5,9.5,98.12,98.59,17.69,17.69,14.83,14.54,29.52,29.52,5.72,5.72,51.62,51.62,1,1,51.48,51.48,103,103,69.78,69.8,102.69,102.74,64.78,64.82,27.89,28.06,319.65,319.73,105.47,105.49,-99,-99.5,70.91,70.91,-16.11,-16.19,7.94,7.94,92.65,92.65,1072.4,1089.07,0,0,64,64,74.65,74.65,295.06,295.14,864.03,863.52,0.27,0.27,269.82,269.82,9.66,9.66,24.32,24.32,586.83,586.83,1.66,1.66,27.11,26.94,42.12,42.13,28.28,28.28,-41.23,-41.23,107.5,107.5,6398.93,6400.51,6335.26,6352.74,6457,6444,418.01,418.11,2.31,2.31,258.18,258.24,200000000,200000000,1862.09,1862.55,7.07,7.07,7.1,7.1
5th Soviet Kemrainian Division,68.67,68.67,1,0.5,60,60,1.02,1.01,42.93,42.6,45.83,45.83,227.5,227.51,38,38,139.5,139.5,-6.16,-6.16,-8.39,-8.39,718.41,718.45,162.84,162.85,536.42,536.44,551.74,551.77,-10,-10,-6.6,-6.6,52.68,52.69,296.94,296.96,-2.83,-2.83,-10.82,-10.82,-2.83,-2.83,-4.24,-6.93,52.3,52.3,-10.58,-10.58,718.41,718.45,18.25,18.25,562.76,562.79,371.18,371.2,371.18,371.2,227.5,227.51,9.5,9.5,98.12,98.59,16.66,16.66,17.55,17.1,29.12,29.12,6.96,6.96,51.62,51.62,1,1,51.48,51.48,105,105,70.99,71.01,106.12,106.15,64.86,64.9,21.64,21.81,383.15,383.17,102.05,102.08,-99,-99.5,70.47,70.48,-16.66,-16.74,2.77,2.77,93.27,93.27,928.41,933.44,-4,-4,68,68,74.72,74.72,287.37,287.38,1026.2,1026.1,0.3,0.3,258.35,258.35,9.67,9.67,24.32,24.32,612.87,612.87,1.47,1.47,33.36,33.19,41.93,41.94,65.57,65.57,56.57,56.57,104.81,104.81,6559.69,6560.04,6494.42,6511.09,6619,6604,407.1,407.12,2.26,2.26,251.44,251.46,100000000,100000000,1935.11,1935.21,14.22,14.22,7.23,7.23
Crowlandian Fighter Squadron,66.83,66.83,1,0.5,15,15,1.02,1.01,41.99,41.55,45.83,45.83,264.66,267.97,40.75,40.75,135,135,-8.25,-8.25,-8.85,-8.85,-9.38,-9.38,60.49,61.25,151.23,153.13,-3.9,-3.9,302.47,306.25,390.69,395.58,-12.25,-12.25,60.49,61.25,10.08,10.21,-7.81,-7.81,60.49,61.25,211.73,61.25,362.96,367.5,-3.58,-3.58,302.47,306.25,18.47,18.47,516.72,523.18,403.29,408.34,441.1,446.62,264.66,267.97,8.83,8.83,98.12,98.59,15.9,15.9,12.22,12.08,23.26,23.26,19.65,19.65,51,51,1,1,50.5,50.5,101,101,70.22,70.24,99.12,99.2,64.97,65.02,31.74,31.9,428.5,433.86,65.33,65.37,-99,-99.5,72.9,73.36,-22.36,-23.05,19.57,19.57,91.75,91.75,2572.71,2607.24,-4,-4,64,64,74.72,74.72,327.68,331.77,860.69,860.18,0.3,0.3,215.34,215.34,9.54,9.54,27.43,27.43,595.46,595.46,1.67,1.67,23.26,23.1,42.02,42.03,-80.93,-80.93,46.37,46.37,109.7,109.7,6238.93,6163.86,6176.85,6117.86,6295,6206,390.69,395.58,2.29,2.29,252.06,255.21,100000000,100000000,1690.75,1639.59,14.8,14.8,7.17,7.17
South Gufand,76.67,76.67,37.56,36.44,41.33,41.33,1.64,1.62,28.85,28.95,42,42,1124.67,1097.63,26,26,166.5,166.5,4825.87,4709.84,-7.59,-7.59,-9.06,-9.06,1603.17,1564.62,-5.35,-5.35,-8.05,-8.05,-6.48,-6.48,408.97,399.14,1472.3,1436.9,1554.09,1516.73,-8.49,-8.49,327.18,319.31,736.15,718.45,-11.49,-12.73,-8.37,-8.37,-9.56,-9.59,4825.87,4709.84,11.05,11.05,817.94,798.28,2044.86,1995.69,1533.64,1496.77,920.19,898.06,119.98,119.98,61.08,61.7,12,12,31.61,31.27,28.51,28.51,9.06,9.06,50,50,3.3,3.3,50,50,126,126,61.27,61.31,86.74,87,74.79,74.61,18.14,18.42,1533.64,1496.77,58.6,58.66,33.17,32.33,40.61,40.66,58.57,58.43,5.63,5.63,92.89,92.89,650.32,657.34,0,0,64,64,57.89,57.25,817.94,798.28,878.66,877.93,0.36,0.36,223.68,223.68,9.74,9.73,17.16,17.16,737.34,737.34,1.65,1.65,36.86,36.58,52.65,52.37,-85.21,-85.21,56.21,56.21,99.76,99.76,31024.59,30278.67,23898.71,23449.65,39124,38005,1635.89,1596.56,3.31,3.3,0,0,3277000000000,3559700000000,18428.61,17955.25,6.45,6.45,11.1,10.91
DysonsphereConstructors,76.89,76.89,32,31.78,41.33,41.33,1.33,1.33,28.74,28.73,42,42,1791.13,1792.07,25.67,25.67,168.75,168.75,-10.77,-10.77,-8.76,-8.76,2865.81,2867.31,877.65,878.11,-9.06,-9.06,6018.2,6021.35,-8.12,-8.12,-12.12,-12.12,-9.38,-9.38,-11.22,-11.22,-10.77,-10.77,-11.22,-11.22,-8.72,-8.72,-13.42,-14.49,-4.27,-4.27,-6.24,-6.24,2865.81,2867.31,11.18,11.18,895.56,896.03,2238.91,2240.08,1231.4,1232.05,1119.46,1120.04,119.98,119.98,75.26,75.4,12,12,28.97,28.89,29.08,29.08,7.09,7.09,51,51,3.3,3.3,50,50,141,141,61.68,61.69,84.31,84.34,74.99,74.99,20.16,20.22,1791.13,1792.07,71.1,71.11,27,26.83,55.06,55.07,52.63,52.6,5.98,5.98,92.85,92.85,700.24,701.7,0,0,64,64,53.65,53.64,895.56,896.03,879.92,879.75,0.36,0.36,223.37,223.37,9.49,9.49,17.16,17.16,874.71,874.71,1.65,1.65,34.84,34.78,51.73,51.73,30.33,30.33,47.75,47.75,99.76,99.76,23754.86,23767.3,20445.72,20476.14,27166,27157,1791.13,1792.07,3.19,3.19,0,0,4504500000000,4597500000000,10665.93,10671.52,5.86,5.86,11.99,11.99
